S,"('ADVP-LOC', ',', 'NP-SBJ-1', 'VP', '.')",2
S,"('NP-TMP', ',', 'NP-SBJ', 'VP', '.')",21
S,"('S-ADV', ',', 'NP-SBJ-2', 'VP', '.')",7
S,"('CC', 'PP-TMP', ',', 'NP-SBJ', 'VP', '.')",5
S,"('NP-SBJ-1', ',', 'S', ',', 'VP', '.')",1
S,"('S', ':', 'S', ':', 'S', '.')",1
S,"('PP-TMP', ',', 'NP-SBJ-1', 'VP')",1
S,"('PP', ',', 'NP-SBJ', 'VP')",6
S,"('PP-TMP', 'NP-SBJ', 'VP')",10
S,"('SBAR-NOM-SBJ', 'VP')",2
S,"('PP-LOC', 'NP-SBJ', 'VP')",1
S,"('S', 'CC', 'S', 'S-4')",1
S,"('NP-SBJ=2', 'ADVP-PRD-LOC=3')",1
S,"('NP-SBJ-4', 'VP', '.')",3
S,"('S', 'CC', 'S', '.')",23
S,"('NP-SBJ-13', 'VP')",2
S,"('NP-SBJ-14', 'VP')",1
S,"('S', 'CC', 'S')",28
S,"('``', 'SBAR-TMP', ',', 'S', ',', 'CC', 'S', '.')",1
S,"('S-TPC-2', ',', ""''"", 'NP-SBJ', 'VP', '.')",3
S,"('NP-SBJ', 'ADVP', 'VP', '.')",65
S,"('``', 'NP-SBJ', 'VP', ':')",1
S,"('S-1', ',', 'NP-SBJ', 'VP', '.')",1
S,"('NP-SBJ', ',', 'VP', '.')",2
S,"('``', 'S-TPC-1', ',', ""''"", 'NP-SBJ', 'VP', '.')",52
S,"('NP-SBJ-15', 'VP', '.')",1
S,"('NP-SBJ-1', 'ADVP-TMP', 'VP')",6
S,"('``', 'S-TPC-2', ',', ""''"", 'NP-SBJ', 'VP', '.')",16
S,"('NP-SBJ-16', 'VP', '.')",1
S,"('S-NOM-SBJ', 'VP')",9
S,"('PP-LOC', 'NP-TMP', ',', 'NP-SBJ', 'VP', '.')",12
S,"('NP-SBJ-17', 'VP', '.')",1
S,"('CC', 'NP-SBJ', 'VP', '.')",89
S,"('NP-SBJ', 'ADJP-PRD')",46
S,"('NP-SBJ', 'ADVP-TMP', 'VP', '.')",25
S,"('NP-TMP', 'NP-SBJ-1', 'VP', '.')",2
S,"('NP-SBJ-18', 'VP')",1
S,"('SBAR-ADV', ',', 'NP-SBJ', 'VP')",11
S,"('SBAR', ',', 'NP-SBJ-3', 'VP', '.')",1
S,"('NP-SBJ', 'ADVP-TMP', 'VP')",55
S,"('``', 'NP-SBJ', 'VP', '.')",11
S,"('S', ',', 'CC', 'S')",17
S,"('PP', 'NP-SBJ-20', 'VP')",1
S,"('NP-SBJ-1', 'VP', '.', ""''"")",11
S,"('NP-SBJ-21', 'VP')",2
S,"('``', 'S', 'CC', 'S', '.', ""''"")",2
S,"('NP-SBJ', 'RB', 'VP')",5
S,"('NP-SBJ-22', 'VP')",2
S,"('PP-LOC', ',', 'NP-SBJ-1', 'VP', '.')",12
S,"('NP-SBJ-23', 'VP', '.')",1
S,"('NP-SBJ', 'PP-PRD', 'S')",1
S,"('PP', ',', 'NP-SBJ-2', 'VP', '.')",3
S,"('PP', ',', 'SBAR-ADV', ',', 'NP-SBJ', 'VP', '.')",1
S,"('NP-SBJ-24', 'VP')",1
S,"('S-ADV', ',', 'NP-SBJ-25', 'VP', '.')",1
S,"('PP-LOC', ',', 'NP-SBJ-26', 'VP', '.')",1
S,"('NP-SBJ-27', 'VP', '.')",1
S,"('NP-SBJ-28', 'VP', '.')",1
S,"('ADVP-TMP', 'NP-SBJ', 'VP', '.')",5
S,"('NP-SBJ-29', 'VP', '.')",1
S,"('NP-SBJ-1', ',', 'S-ADV', ',', 'VP', '.')",7
S,"('NP-SBJ-2', 'VP', '.')",24
S,"('NP-SBJ-1', 'ADJP-PRD')",1
S,"('NP-SBJ', 'VP', 'PP-LOC')",2
S,"('NP-SBJ-3', 'VP')",66
S,"('NP-SBJ-31', 'VP')",1
S,"('-LRB-', 'PP-TMP', ',', 'NP-SBJ', 'VP', '.', '-RRB-')",1
S,"('NP-SBJ-32', 'VP', '.')",1
S,"('NP-TMP', 'NP-SBJ', 'VP', '.')",1
S,"('NP-SBJ-1', 'PRN', 'VP', '.')",2
S,"('NP-SBJ-33', 'VP')",1
S,"('CC', 'NP-SBJ', 'PRN', 'VP', '.')",1
S,"('NP-SBJ', 'PP-TMP', 'VP')",2
S,"('NP-TMP', ',', 'NP-SBJ', 'ADVP-TMP', 'VP', '.')",1
S,"('NP-SBJ-34', 'VP', '.')",1
S,"('NP-SBJ-35', 'VP')",2
S,"('NP-SBJ=3', 'NP-TMP=2')",1
S,"('NP-SBJ-36', 'VP')",2
S,"('PP-TMP', ',', 'NP-SBJ-1', 'VP', '.')",16
S,"('ADVP-TMP', ',', 'NP-SBJ-37', 'VP', '.')",1
S,"('NP-SBJ', 'PP-PRD')",5
S,"('NP-SBJ-38', 'VP', '.')",1
S,"('NP-SBJ-39', 'VP', '.')",1
S,"('NP-SBJ-40', 'VP')",1
S,"('NP-SBJ-41', 'VP', '.')",2
S,"('NP-SBJ-42', 'VP', '.')",1
S,"('ADVP', ',', 'NP-SBJ-1', 'VP')",1
S,"('NP-SBJ-43', 'VP')",1
S,"('ADVP', ',', 'NP-SBJ-1', 'VP', '.')",13
S,"('NP-SBJ-2', 'ADVP', 'VP', '.')",2
S,"('NP-SBJ-44', 'VP', '.')",1
S,"('NP-SBJ', 'PRN', 'VP', '.')",8
S,"('NP-SBJ-45', 'VP', '.')",1
S,"('NP-TMP', ',', 'NP-SBJ-46', 'VP', '.')",1
S,"('SBAR-TMP', ',', 'NP-SBJ-1', 'VP', '.')",3
S,"('SBAR-TMP', 'PRN', 'S', 'CC', 'S', '.')",1
S,"('CC', 'NP-SBJ-47', 'VP', '.')",1
S,"('SBAR-NOM-SBJ', 'VP', '.')",5
S,"('PP-TMP', ',', 'NP-SBJ-1', 'ADVP-TMP', 'VP', '.')",1
S,"('NP-SBJ', 'NP-TMP', 'VP')",4
S,"('CC', 'NP-SBJ', 'ADVP-TMP', 'VP')",1
S,"('NP-SBJ-48', 'VP', '.')",1
S,"('NP-MNR', 'NP-SBJ-1', 'VP', '.')",1
S,"('NP-SBJ-49', 'VP')",1
S,"('NP-SBJ-50', 'VP')",1
S,"('ADVP', ',', 'PP-TMP', ',', 'NP-SBJ', 'VP', '.')",1
S,"('ADJP-TMP', ',', 'NP-SBJ', 'VP', '.')",2
S,"('CC', 'NP-SBJ-51', 'VP', '.')",1
S,"('NP-SBJ-52', 'VP')",2
S,"('NP-SBJ', ',', 'ADVP', ',', 'ADVP', 'VP', '.')",1
S,"('``', 'SBARQ-TPC-1', ""''"", 'NP-SBJ', 'VP', '.')",1
S,"('``', 'NP-SBJ', 'VP', '.', ""''"")",24
S,"('CC', 'NP-SBJ', 'VP', ':', 'S', '.')",1
S,"('NP-SBJ-3', 'VP', '.')",4
S,"('NP-SBJ-53', 'VP')",2
S,"('NP-SBJ-54', 'VP')",2
S,"('NP-SBJ-1', 'PRN', 'VP')",1
S,"('SBAR-TMP', ',', 'NP-SBJ-2', 'VP', '.')",2
S,"('NP-SBJ-56', 'VP', '.')",1
S,"('PP-TPC-1', ',', 'S', 'CC', 'S')",1
S,"('SBAR-TMP', ',', 'NP-SBJ-1', 'VP', '.', ""''"")",1
S,"('PP-TMP', ',', 'NP-SBJ', 'VP')",6
S,"('S-ADV', ',', 'NP-SBJ', 'VP', '.')",5
S,"('SBAR-ADV', ',', 'NP-SBJ-2', 'VP', '.')",1
S,"('``', 'NP-TTL-SBJ', ""''"", 'VP')",4
S,"('NP-SBJ-57', 'VP')",2
S,"('PP-LOC', ',', 'NP-SBJ', 'VP', '.', ""''"")",7
S,"('SBAR-ADV', ',', 'NP-SBJ', 'VP', '.', ""''"")",2
S,"('``', 'NP-SBJ', ""''"", 'VP')",2
S,"('CC', 'ADVP', ',', 'NP-SBJ', 'VP')",1
S,"('S', ':', 'S', ':', 'S', ':', 'S')",1
S,"('NP-SBJ', 'PRN', 'VP')",3
S,"('``', 'NP-TTL-SBJ', ""''"", 'VP', '.')",2
S,"('NP-SBJ-59', 'VP')",1
S,"('NP-SBJ=1', 'PP-CLR=2')",1
S,"('CC', 'NP-SBJ', 'ADVP-TMP', 'VP', '.')",2
S,"('NP-SBJ-60', 'VP')",2
S,"('NP-SBJ-61', 'VP')",1
S,"('NP-SBJ-62', 'VP')",2
S,"('SBAR-TMP', ',', 'NP-SBJ-64', 'VP')",1
S,"('NP-SBJ-63', 'VP')",1
S,"('PP-TMP', ',', 'NP-SBJ-1', 'PRN', 'VP', '.')",1
S,"('NP-SBJ-67', 'VP')",1
S,"('NP-SBJ-68', 'VP')",1
S,"('NP-SBJ-69', 'VP', '.')",1
S,"('``', 'NP-TTL-SBJ-1', ""''"", 'VP', ':')",1
S,"('NP-SBJ-70', 'VP')",2
S,"('PP-TMP', ',', 'PP', ',', 'NP-SBJ', 'VP', '.')",1
S,"('ADVP-TMP', ',', 'ADVP-TMP', ',', 'NP-SBJ', 'VP', '.')",1
S,"('PP', ',', 'SBAR-ADV', ',', 'NP-SBJ-71', 'VP', '.')",1
S,"('PP-LOC', 'NP-SBJ-2', 'VP', '.')",1
S,"('-LRB-', 'NP-SBJ', 'ADVP', 'VP', '.', '-RRB-')",1
S,"('PP-TMP', 'NP-SBJ', 'VP', '.')",3
S,"('ADVP-TMP', ',', 'SBAR-ADV', ',', ""''"", 'NP-SBJ-73', 'VP', '.')",1
S,"('NP-SBJ-72', 'VP')",1
S,"('NP-SBJ-74', 'VP')",2
S,"('S-PRP', ',', 'NP-SBJ-1', 'VP', '.')",7
S,"('S-ADV', ',', 'NP-SBJ-2', 'VP')",1
S,"('ADVP', 'NP-SBJ', 'VP', '.')",4
S,"('SBAR-TMP', ',', 'NP-SBJ', 'VP', '.')",17
S,"('SBAR-ADV', ',', 'S', ':', 'S', '.')",1
S,"('PP-TMP', ',', ""''"", 'NP-SBJ-1', 'VP')",1
S,"('NP-SBJ-1', ',', 'PP-TMP', ',', 'VP')",1
S,"('IN', 'PP-LOC', ',', 'NP-SBJ-1', 'VP', '.')",1
S,"('``', 'NP-SBJ-1', 'VP')",1
S,"('ADVP-TMP', ',', 'NP-SBJ', 'VP')",4
S,"('CC', ',', 'PP', ',', 'NP-SBJ-1', 'VP', '.', ""''"")",1
S,"('PP-TMP', ',', 'ADVP-TMP', ',', 'NP-SBJ-1', 'VP', '.')",1
S,"('NP-SBJ', 'VP', ':')",3
S,"('CC', 'ADVP-TMP', 'NP-SBJ', 'ADVP', 'VP', '.')",1
S,"('S-SBJ', ',', 'NP-SBJ-2', 'ADVP-TMP', 'VP', '.')",1
S,"('ADVP-TMP', ',', 'SBAR-TMP', ',', 'NP-SBJ', 'VP', '.', ""''"")",1
S,"('PP-LOC', ',', 'NP-SBJ-1', 'VP')",1
S,"('ADVP', 'NP-TMP', ',', 'NP-SBJ', 'VP', '.', ""''"")",1
S,"('S', ',', ""''"", 'CC', 'S', '.')",3
S,"('``', 'NP-SBJ-1', 'VP', '.', ""''"")",8
S,"('CC', 'ADVP-TMP', 'NP-SBJ', 'VP', '.')",2
S,"('S', ',', 'CC', 'S', '.', ""''"")",3
S,"('S-1', ',', 'CC', 'S', '.')",1
S,"('ADVP', 'NP-SBJ', 'VP')",2
S,"('NP-SBJ-1', ':', 'VP')",1
S,"('S', ',', 'S', ',', 'CC', 'S', '.')",1
S,"('ADVP', ',', 'PP', ',', 'NP-SBJ', 'VP', '.')",3
S,"('PP-TMP', ',', 'PP-LOC', ',', 'NP-SBJ-1', 'VP', '.', ""''"")",1
S,"('NP-SBJ-1', 'ADVP-TMP', 'VP', '.')",6
S,"('CC', 'NP-SBJ', 'ADVP', 'VP', '.')",4
S,"('PP-LOC', 'PRN', 'NP-SBJ', 'VP', '.')",1
S,"('NP-SBJ', ',', ""''"", 'ADVP', 'VP')",1
S,"('PP-PRP', ',', 'NP-SBJ', 'VP', '.')",6
S,"('PP-TMP', ',', 'S-ADV', ',', 'NP-SBJ-2', 'VP', '.')",1
S,"('PP-LOC', ',', 'PP', ',', 'NP-SBJ', 'VP', '.')",3
S,"('NP-SBJ-1', 'ADVP', 'VP', '.')",14
S,"('PP', ',', 'NP-SBJ-2', 'NP-TMP', 'VP', '.')",1
S,"('``', 'S-1', ',', ""''"", 'NP-SBJ', 'VP', '.')",2
S,"('``', 'NP-SBJ-1', 'PRN', 'VP', '.', ""''"")",1
S,"('CC', 'S-NOM-SBJ', 'VP', '.')",1
S,"('``', 'SBAR-ADV', ',', 'NP-SBJ', 'VP', '.', ""''"")",3
S,"('``', 'NP-SBJ', 'VP', ':', '.')",1
S,"('PP-TMP', ',', 'NP-SBJ', 'VP', ':', '.')",1
S,"('S', ',', 'CC', 'FRAG', '.')",2
S,"('NP-SBJ', 'NP-PRD', 'S-2')",1
S,"('``', 'RB', 'NP-SBJ', 'VP', '.', ""''"")",1
S,"('NP-SBJ', 'ADVP-TMP', '``', 'VP')",1
S,"('NP-SBJ', ':', 'VP', '.')",1
S,"('PP-MNR', ',', 'NP-SBJ-3', 'PRN', 'VP', '.')",1
S,"('SBAR-TMP', 'PRN', 'NP-SBJ', 'VP', '.')",1
S,"('NP-SBJ', '``', 'VP')",16
S,"('PP-PRP', ',', 'ADVP', ',', 'NP-SBJ', 'VP', '.')",1
S,"('``', 'S', ',', 'S', ',', 'CC', 'S', '.', ""''"")",1
S,"('ADVP-TMP', ',', 'NP-SBJ-1', 'VP', '.')",4
S,"('NP-SBJ', 'ADVP', 'VP', '.', ""''"")",5
S,"('NP-SBJ', 'ADVP-PRD')",2
S,"('PP-PRP', 'NP-SBJ-1', 'VP')",1
S,"('ADVP-TMP', ',', 'ADVP', 'NP-SBJ', 'VP')",1
S,"('NP-SBJ', ',', 'ADVP', ',', 'VP', '.')",7
S,"('NP-TMP', ',', 'PP-TMP', ',', 'NP-SBJ-1', 'VP', '.')",1
S,"('NP-SBJ-1', 'ADVP', 'VP')",6
S,"('``', 'S', 'CC', 'S', '.')",3
S,"('SBAR-PRP', ',', 'NP-SBJ-1', 'VP')",1
S,"('``', 'SQ-TPC-1', ""''"", 'NP-SBJ', 'VP', '.')",1
S,"('SBAR-NOM-SBJ', 'VP', '.', ""''"")",1
S,"('SBAR-TMP', ',', 'NP-SBJ-2', 'VP')",1
S,"('S-TPC-1', ',', ""''"", 'NP-SBJ', 'VP', '.')",8
S,"('PP', 'NP-SBJ', 'VP', '.')",4
S,"('PP-LOC', ',', 'ADVP-TMP', ',', 'NP-SBJ-1', 'VP', '.')",1
S,"('``', 'S', ',', 'CC', 'S', '.', ""''"")",3
S,"('SBAR-TMP', ',', 'NP-SBJ-1', 'VP')",1
S,"('NP-SBJ', 'NP-PRD-TTL')",1
S,"('SBAR-ADV', ',', 'NP-SBJ-1', 'VP', '.')",10
S,"('SBAR-TMP', ',', 'NP-SBJ', 'VP')",6
S,"('CC', 'NP-TTL-SBJ', 'VP', '.')",1
S,"('NP-TTL-SBJ', 'VP', '.')",1
S,"('NP-TTL-SBJ', 'VP')",2
S,"('NP-SBJ-1', '``', 'VP')",5
S,"('NP-TTL-SBJ', 'ADVP-TMP', 'VP')",1
S,"('NP-TTL-SBJ-1', 'VP')",1
S,"('NP-TMP', ',', 'NP-SBJ-1', 'VP', '.')",1
S,"('``', 'S-TPC-3', ',', ""''"", 'NP-SBJ', 'VP', '.')",2
S,"('S', 'CC', 'S', ""''"", 'CC', 'S')",1
S,"('CC', 'NP-SBJ-1', ',', 'S-ADV', ',', 'ADVP-TMP', 'VP', '.')",1
S,"('UCP', ',', 'NP-SBJ-1', 'VP')",1
S,"('NP-SBJ', ',', 'VP')",1
S,"('ADVP', 'PP-LOC', ',', 'NP-SBJ', 'VP', '.')",1
S,"('ADVP-TMP', 'NP-SBJ', 'VP')",4
S,"('NP-TMP', 'NP-SBJ-3', 'VP')",1
S,"('PP-TMP', ',', 'NP-SBJ', 'ADVP-TMP', 'VP', '.')",1
S,"('CC', 'PP-LOC', ',', 'NP-SBJ', 'VP', '.', ""''"")",1
S,"('``', 'S-TPC-4', ',', ""''"", 'NP-SBJ', 'VP', '.')",1
S,"('S', ':', 'CC', 'S', '.')",2
S,"('SBAR-TMP', ',', 'ADVP-TMP', 'NP-SBJ-2', 'VP', '.', ""''"")",1
S,"('PP-LOC', ',', 'PP', 'PP-LOC', ',', 'NP-SBJ', 'VP', '.')",1
S,"('S-ADV', ',', ""''"", 'NP-SBJ-1', 'VP', '.')",1
S,"('``', 'S-TPC-1', ',', ""''"", 'NP-SBJ', ',', 'VP', '.')",1
S,"('CC', 'PP-LOC', ',', 'NP-SBJ', 'VP', '.')",2
S,"('NP-SBJ', 'PP-TMP', 'VP', '.')",3
S,"('S-ADV', ',', 'NP-SBJ-1', 'VP', '.', ""''"")",2
S,"('NP-SBJ-2', 'ADVP', 'VP')",2
S,"('ADVP-TMP', 'NP-TMP', ',', 'NP-SBJ', 'VP', '.')",1
S,"('PP-TMP', ',', 'NP-SBJ-2', 'VP')",1
S,"('ADVP-TMP', ',', 'NP-SBJ-1', 'VP')",1
S,"('``', 'S', ',', 'CC', 'S', '.')",1
S,"('ADVP', 'NP-SBJ-1', 'VP')",2
S,"('NP-TMP', ',', 'NP-SBJ', 'ADVP', 'VP', '.')",1
S,"('CC', 'NP-SBJ-4', 'VP', '.')",1
S,"('``', 'PP', ',', 'NP-SBJ', 'VP', '.', ""''"")",1
S,"('ADVP-TMP', 'S', 'CC', 'S')",1
S,"('SBAR-TMP', 'NP-SBJ-1', 'VP')",1
S,"('PP-LOC', 'NP-TMP', ',', 'NP-SBJ-1', 'VP', '.')",1
S,"('PP-LOC', 'PP-LOC', ',', 'NP-SBJ', 'VP', '.')",1
S,"('PP-LOC', 'PP-LOC', 'NP-TMP', ',', 'NP-SBJ-1', 'VP', '.')",1
S,"('CC', 'S', ',', 'CC', 'S', '.')",3
S,"('NP-SBJ-76', 'VP')",1
S,"('CC', 'NP-SBJ', 'VP', '.', ""''"")",5
S,"('NP-SBJ', 'PRN', 'VP', '.', ""''"")",1
S,"('``', 'PP-LOC', ',', 'NP-SBJ', 'VP', '.')",1
S,"('NP-SBJ-78', 'VP')",2
S,"('S-ADV', ',', 'NP-TTL-SBJ-2', 'VP', '.')",1
S,"('NP-SBJ', '``', 'PP-TTL')",1
S,"('PP', ',', 'NP-TTL-SBJ', 'VP', '.')",1
S,"('NP-SBJ-79', 'VP')",1
S,"('NP-SBJ', 'NP-TTL-PRD')",1
S,"('NP-SBJ-81', 'VP')",2
S,"('``', 'S-TPC-1', ',', 'NP-SBJ', 'VP', '.')",5
S,"('-LRB-', 'NP-SBJ-1', 'VP', '.', '-RRB-')",1
S,"('NP-SBJ-83', 'VP')",2
S,"('NP-SBJ-84', 'VP')",1
S,"('NP-SBJ-85', 'VP')",1
S,"('NP-SBJ-86', 'VP', '.')",1
S,"('S-ADV', 'NP-SBJ-2', 'VP', '.')",1
S,"('PP-TMP', ',', 'NP-SBJ', 'PRN', 'VP', '.')",1
S,"('PP-LOC', ',', 'NP-SBJ', 'VP')",3
S,"(""''"", 'NP-SBJ-2', 'VP', '.')",1
S,"('NP-SBJ-1', 'PRN', 'VP', '.', ""''"")",1
S,"('-LRB-', 'NP-SBJ', 'VP', '.', '-RRB-')",2
S,"('NP-SBJ', 'RB', 'VP', '.')",1
S,"('NP-SBJ-89', 'ADVP-TMP', 'VP', '.')",1
S,"('NP-SBJ-90', 'VP')",1
S,"('NP-SBJ-91', 'VP')",1
S,"('PP-TMP', ',', 'NP-SBJ-92', 'VP', '.')",1
S,"('NP-SBJ-93', 'VP', '.')",1
S,"('ADVP', ',', 'NP-SBJ', 'VP')",2
S,"('CC', 'NP-SBJ', 'VP')",3
S,"('PP-TMP', 'NP-SBJ-2', 'VP')",1
S,"('NP-SBJ-94', 'VP')",1
S,"('NP-SBJ-95', 'VP', '.')",1
S,"('NP-SBJ-96', 'VP', '.')",1
S,"('NP-TMP', 'NP-SBJ', 'VP')",1
S,"('PP', ',', 'NP-SBJ-3', 'VP')",1
S,"('PP-TMP', ',', 'ADVP', ',', 'NP-SBJ', 'VP', '.')",2
S,"('``', 'SBAR-NOM-SBJ', 'VP', '.')",1
S,"('SBAR-TMP', 'NP-SBJ', 'VP')",1
S,"('S', ':', 'S', ':', 'S')",2
S,"('LST', 'INTJ', ',', 'NP-SBJ', 'VP', 'PRN')",1
S,"('LST', 'S', 'CC', 'S', 'PRN')",1
S,"('INTJ', ',', 'NP-SBJ', 'VP')",1
S,"('LST', 'NP-SBJ', 'VP', 'PRN')",1
S,"('NP-SBJ-97', 'VP')",1
S,"('PP', 'NP-SBJ-98', 'VP')",1
S,"('S', ':', 'CC', 'S', '.', ""''"")",1
S,"('SBAR-TMP', ',', 'NP-SBJ-3', 'ADVP-TMP', 'VP')",1
S,"('NP-SBJ-1', 'VP', 'CC', 'VP')",1
S,"('``', 'NP-SBJ-1', 'VP', '.')",3
S,"('S', 'CC', 'S', '.', ""''"")",3
S,"('NP-SBJ-99', 'VP')",1
S,"('NP-SBJ-1', 'VP', ',')",1
S,"('NP-SBJ-100', 'VP')",1
S,"('NP-SBJ', 'PP-LOC-PRD')",1
S,"('S', ':', 'S', ',', 'CC', 'S-1', '.')",1
S,"('NP-SBJ-1', 'ADVP', 'VP', '.', ""''"")",1
S,"('CC', 'NP-SBJ-101', 'ADVP', 'VP', '.')",1
S,"('PP-PRP', ',', 'NP-SBJ-102', 'VP', '.')",1
S,"('NP-SBJ-103', 'VP')",1
S,"('NP-SBJ-104', 'VP', '.')",1
S,"('NP-SBJ-105', 'VP')",1
S,"('NP-SBJ-106', 'VP')",1
S,"('CC', 'PP', ',', 'NP-SBJ-1', 'VP', '.')",2
S,"('NP-SBJ-1', 'VP', ':')",2
S,"('``', 'S-PRP', ',', 'NP-SBJ', 'VP', '.', ""''"")",1
S,"('NP-SBJ-107', 'VP')",1
S,"('NP-SBJ-108', 'VP')",1
S,"('NP-SBJ-109', 'VP')",1
S,"('NP-SBJ-110', 'VP')",1
S,"('NP-SBJ', 'DT', 'VP', '.')",2
S,"('NP-SBJ-112', 'VP', '.')",1
S,"('CC', 'PP', ',', 'NP-SBJ-1', 'VP')",1
S,"('PP', 'NP-SBJ', 'VP')",5
S,"('``', 'S', ',', 'CC', 'S')",1
S,"('NP-SBJ-113', 'VP')",1
S,"('SBAR-ADV', 'NP-SBJ', 'ADVP', 'VP', '.')",1
S,"('NP-SBJ-114', 'VP')",1
S,"('NP-SBJ-115', 'VP')",1
S,"('SBAR-ADV', ':', 'ADVP', ',', 'NP-SBJ', 'VP', '.')",1
S,"('NP-SBJ-116', 'VP')",1
S,"('NP-SBJ', 'NP-TMP', 'VP', '.', ""''"")",1
S,"('PP', ',', 'PP-LOC', 'NP-SBJ', 'VP', '.')",1
S,"('CC', 'PP', ',', 'NP-SBJ', 'ADVP', 'VP', '.')",1
S,"('NP-SBJ-117', 'VP')",1
S,"('NP-SBJ', 'VP', 'PP-TMP')",1
S,"('PP', ',', 'ADVP', ',', 'NP-SBJ', 'VP', '.')",2
S,"('NP-TMP', ',', 'NP-SBJ-118', 'VP', '.')",1
S,"('SBAR-PRP', ',', 'NP-SBJ', 'VP', '.')",2
S,"('NP-SBJ-119', 'VP', '.')",1
S,"('S', ',', 'S', '.', ""''"")",1
S,"('PP', ',', 'NP-SBJ-1', 'VP', '.', ""''"")",1
S,"('NP-SBJ-120', 'VP', '.')",1
S,"('NP-SBJ-121', 'VP', '.')",1
S,"('S-ADV', ',', 'NP-SBJ-4', 'VP', '.')",1
S,"('ADVP-MNR', 'NP-SBJ', 'VP', '.')",1
S,"('S', ':', 'JJ', ',', 'S')",1
S,"('S-ADV', ',', 'NP-SBJ-1', 'VP')",1
S,"('NP-SBJ-122', 'VP')",1
S,"('SBAR-LOC', ',', 'NP-SBJ-1', 'VP', '.')",1
S,"('``', 'IN', 'NP-SBJ-1', 'VP', '.', ""''"")",1
S,"('S-NOM-SBJ', 'ADJP-PRD')",1
S,"('S', ':', 'NN', 'S')",1
S,"('NP-SBJ-123', 'VP')",1
S,"('NP-SBJ-124', 'VP')",1
S,"('VP', 'NP-SBJ', ':', '``', 'S-1', '.', ""''"")",1
S,"('LST', 'NP-SBJ', 'VP', '.')",5
S,"('CC', 'PP', 'NP-SBJ', 'VP', '.')",1
S,"('NP-SBJ', 'UCP-PRD')",1
S,"('RB', 'NP-SBJ', 'VP', '.')",1
S,"('NP-SBJ-125', 'VP')",1
S,"('NP-SBJ-126', 'VP')",1
S,"('ADVP-TMP', 'NP-TMP', 'NP-SBJ-1', 'VP', '.')",1
S,"('NP-SBJ-127', 'VP')",1
S,"('CC', 'SBAR-TMP', ',', 'NP-SBJ', 'VP', '.')",2
S,"('NP-SBJ-128', 'VP')",1
S,"('NP-SBJ-129', 'VP')",1
S,"('NP-SBJ-130', 'VP', '.')",1
S,"('PP-TMP', ',', 'NP-SBJ-2', 'VP', '.')",1
S,"('NP-SBJ-131', 'ADVP-TMP', 'VP')",1
S,"('NP-SBJ-132', 'VP')",1
S,"('PP-TMP', 'PP-TMP', ',', 'NP-SBJ', 'VP', '.')",1
S,"('NP-SBJ-133', 'VP')",1
S,"('S-TPC-1', ',', 'NP-SBJ', 'VP', ',')",1
S,"('NP-SBJ-134', 'VP', '.')",1
S,"(':', 'S', ':', 'S', '.')",1
S,"('PP-TPC-2', ',', 'NP-SBJ', 'VP')",1
S,"('NP-SBJ-135', 'VP')",1
